authorMeta/fans,collectCount,commentCount,diggCount,isSponsored,playCount,shareCount,text,videoMeta/duration,webVideoUrl,tanggal,jam,hari_encoded,kota_Balikpapan,kota_Banda Aceh City,kota_Bandar Lampung City,kota_Bandung City,kota_Bandung Regency,kota_Banjarbaru,kota_Banjarmasin,kota_Banyumas Regency,kota_Banyuwangi,kota_Batam,kota_Bekasi City,kota_Bekasi Regency,kota_Binjai,kota_Bitung,kota_Bogor City,kota_Bogor Regency,kota_Central Hulu Sungai Regency,kota_Cilegon,kota_Cimahi,kota_Cirebon,kota_Cirebon City,kota_Deli Serdang Regency,kota_Denpasar,kota_Depok,kota_Garut Kota,kota_Gresik,kota_Hanoi,kota_Hoc Mon,kota_Jakarta,kota_Jambi City,kota_Jember,kota_Kapolei,kota_Kebumen,kota_Kediri City,kota_Kota Karawang,kota_Kuantan,kota_Lhokseumawe,kota_Lumajang,kota_Machang,kota_Madiun City,kota_Magelang,kota_Mahakam Ulu Regency,kota_Makassar,kota_Malang City,kota_Manado,kota_Medan Area,kota_Metro,kota_Muaro Jambi,kota_Nganjuk,kota_Padang,kota_Palembang,kota_Pasuruan Regency,kota_Pekalongan,kota_Pekanbaru,kota_Pematangsiantar,kota_Queens,kota_Salatiga,kota_Samarinda,kota_Saraphi District,kota_Semarang City,kota_Semarang Regency,kota_Sepang,kota_Serang City,kota_Sidoarjo,kota_Sleman,kota_South Tangerang,kota_Sukabumi City,kota_Sumedang,kota_Surabaya,kota_Surakarta City,kota_Tangerang City,kota_Tangerang Regency,kota_Tasikmalaya City,kota_Tegal City,kota_Tidak Mengisi/Tidak diketahui,kota_West Kutai Regency,kota_Yogyakarta City,kota_nan,username_encoded
122,2,7,49,0,2487,1,#velocity #trend #fypシ #fyppppppppppppppppppppppp #kopikenangan ,13,https://www.tiktok.com/@rhadittrgn/video/7506121364915408133,2025-05-19,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,319
66,10,0,40,0,12000,10,Beli 1 Gratis 1 #kopikenangan #fyp @Kopi Kenangan ,22,https://www.tiktok.com/@tionalie/video/7495637715745180933,2025-04-21,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,378
3967,0,2,7,0,776,1,PROMO KOPI KENANGAN RUKO WACHID HASYIM KEDIRI #fyppppppppppppppppppppppp  #kediri24jam  #kediri  #kopikenangan  #viral  #kuliner ,9,https://www.tiktok.com/@promotiktokrf4747/video/7499456340977356038,2025-05-01,12,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,303
1035,2,3,7,0,2623,4,kopi kenangan cuma 13.000 kalau kamu beli lewat voucher tik tok.  #kopikenangan #kopikenanganpertamina ,14,https://www.tiktok.com/@seraffinacollection/video/7505598660613360903,2025-05-18,1,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,345
1740,0,0,16,0,3987,3,kopi kenangan #vouchertiktok #kopikenangan #ciledug ,15,https://www.tiktok.com/@sumin_amy25/video/7505270799348059397,2025-05-17,4,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,367
36300,9,1,95,0,10600,2,"Paling bener beli kopken lewat tiktok sih.. promonya banyak, ngopi g lagi mahal skrng ‼️ #fyp #foryoupage #kediri24jam #kopikenangan #promotiktok #kedirilagi ",23,https://www.tiktok.com/@ringgicandra/video/7505031179951754504,2025-05-16,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,326
3690,82,131,1517,0,83600,2376,Gabasar buat ngops 🫵🏼🫵🏼 di @Kopi Kenangan #lhokseumawe #kopikenanganvoucher #kopikenanganlhokseumawe ,6,https://www.tiktok.com/@kuynomnom/video/7506098015334075654,2025-05-19,10,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,212
79,2,1,26,0,833,1,rumah kedua😃 #kopikenangan,15,https://www.tiktok.com/@delarsitaa/video/7505342440383974662,2025-05-17,9,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78
5166,4,1,27,0,1221,5,Solusinya adalah minum kopi🤝 #kopikenangan #kopi #kopihitam #kopiviral #kopisusu #kopikenanganmantan #caramel #americano #quotes #quotestory #quoteoftheday #sadstory #sadvibes #positivevibes #corporatelife #fyp #fyppppppppppppppppppppppp ,25,https://www.tiktok.com/@linaanurindah/video/7504299612002438407,2025-05-14,13,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,222
3573,14,8,173,0,18900,16,Kalian bisa redeem voucher nya di outlet kopi kenangan manapun😍 #tiktokgo #kopikenangan #fyp #masukberandamuu #affilatemarketing #komisi #diskon #konten #garut ,14,https://www.tiktok.com/@nledydiana/video/7504663034887933192,2025-05-15,13,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,278
103600,21500,988,132300,0,2200000,2206,Tập 136 | Cafe không đuờng #tphong05 #rap #chill #music #tamtrang #xh #xuhuong #,56,https://www.tiktok.com/@tphong_2005/video/7292950138304171265,2023-10-23,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,383
13100,103,121,383,0,22300,94,"Ayo dodolan dirumah dulur. Paket bisnis hanya 1,5Jt saja, langsung bisa jualan.. 😍 #pentol #karuniajayapentol #fyppppppppppppppppppppppp #fypシ゚viral🖤tiktok #bakso #baksoviral ",39,https://www.tiktok.com/@karuniajaya.pentol/video/7503484210859101446,2025-05-12,9,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,187
154,43,8,305,0,14100,44,Otak otak ratu cuma 10k bisa bikin kenyang krn sebanyak ituuu cocok nih buat yang plg sekolah trs lapar😻🫶🏻  #cirebonpride🏴‍☠️ #foryou #fypシ゚ #berandatiktok #viraltiktok #fyppppppppppppppppppppppp #otakotakratu #jajananviral #cirebonjeh #cirebontiktok ,67,https://www.tiktok.com/@otak.otak.ratu/video/7515674757694606598,2025-06-14,5,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,292
2020,41,39,164,0,14600,6,Restock cokelat & siapkan pesanan 🥰 #creatorsearchinsights #fyp #jajanandinginmbafidah #eskulkul #cengkarengtimur #CapCut #coklat ,78,https://www.tiktok.com/@mpi_frozenfood/video/7513795226159303941,2025-06-09,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,257
2539,51,44,579,0,32300,75,#fyplagi #musikviral #beradafypシ #masukberanda #usahafranchise #fnb #paketusaha #fyppppppppppppppppppppppp ,21,https://www.tiktok.com/@pamanpisang/video/7514830266112740626,2025-06-11,22,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,294
502,0,0,2,0,102,0,Coffee story #hongkong #indonesia🇮🇩 #fyppppppppppppppppppppppp #ffypシ #anakrantau #semuapengikutiktok ,30,https://www.tiktok.com/@lova_franscoize/video/7515612964762832184,2025-06-14,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,226
94900,119,38,3010,0,39000,2151,,15,https://www.tiktok.com/@nanarubyyyy/video/7516390529098059026,2025-06-16,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,262
1209,1000,299,8782,0,1800000,620,Ngopi Hemat Lewat Tiktok 😁 #kopikenangan #kopi #promotiktok #nikmatikenangannya #kopikenanganmantan #americano ,30,https://www.tiktok.com/@stevenalannn/video/7497882198134099218,2025-04-27,6,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,363
65500,2,2,38,0,4446,1,Ngopi harga normal❎️ Ngopi harga promo✅️ yuk klik tag lokasi di viduo sekarang🥰 #kopikenangan #kopikenanganmantan #kopigulaaren #promogajian,9,https://www.tiktok.com/@awlvina/video/7512776152679845127,2025-06-06,10,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39
2138,1,1,8,0,2130,2,"beli kopi kenangan pake voucher tiktok, cek di tag lokasi cuma 10ribuan lohh 😍 #fyp #kopikenangan #ngopi ",9,https://www.tiktok.com/@nur_apipah/video/7504615708047740168,2025-05-15,10,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,281
4814,3,5,12,0,3946,1,"502.3 Kopi kenangan, nongki2 nyantai gak harus mahal.#kopikenangan #kopi #kopikekinian ",12,https://www.tiktok.com/@lannytan05/video/7499443339876437266,2025-05-01,11,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,218
3131,92,9,518,0,206100,51,Buruan serbu kopi kenangan di outlate terdekatmu sekarang 🫶 #kopikenangan #pecintakopi #promotiktok #kulinertiktok #kuliner #kopi #fyp ,7,https://www.tiktok.com/@yusiagustina94/video/7504140894992600325,2025-05-14,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,415
6775,1,1,7,0,411,0,Untuk dapatkan promo Kopi Kenangan bisa klik lokasi pada video ini ya😁 #kopikenangan #kopi #promotiktok #tiktokgo #minumanviral #minumansegar ,11,https://www.tiktok.com/@keluargaabi/video/7512109105591487749,2025-06-04,15,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,192
27000,1,4,46,0,2070,5,kopi kenangan tempat nongkrong yang asyik #satukontentiaphari #kopikenangan #fypageシ ,15,https://www.tiktok.com/@hadikancil4468/video/7511669488610249992,2025-06-03,10,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,129
1223,1,0,26,0,423,0,Butuh proses,21,https://www.tiktok.com/@drivermuda24__/video/7513291107908799752,2025-06-07,19,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,93
2895,12,2,28,0,8307,2,Order ditiktok lebih murah. Klik lokasi untuk dapetin promonya . #masyaallahtabarakkallah  #allahummabarik #promokopikenangan #promokopi #promokopikenangantiktok #promotiktokkopikenangan #promokopikenanganbalikpapan #discountkopikenangan  #kopikenangan #discountkopikenanganbalikpapan #promokopikenanganbalikpapan #kopikenanganewalk #fyp #fypシ゚viral ,22,https://www.tiktok.com/@sarah.sarah.alfatih/video/7515312981241056518,2025-06-13,6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,342
746,2,8,22,0,2068,43,"guys ada yg baru nih di Kota Tomohon,🫶🫶 Tag ngni pe bestie' Krna  'Kopi Kenangan' so ada di Tomohon ,☘️☘️ #tomohon #kopikenanganmantan #viralvideo #videoviral #tiktok #fypシ゚ #fyppppppppppppppppppppppp #CapCut #fyp #tiktokviral ",19,https://www.tiktok.com/@_poyly/video/7511350588987297080,2025-06-02,13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5
2515,2,0,18,0,662,0,#kopikenangan #rsprimayabekasiutara ,37,https://www.tiktok.com/@mom_nadine1/video/7511790044064009478,2025-06-03,18,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,253
1727,64,21,1212,0,29200,190,Assikin#kopikenangan #fyppppppppppppppppppppppp #jambi ,9,https://www.tiktok.com/@_qillamaniezz/video/7512421958055710008,2025-06-05,11,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
4211,2,3,20,0,626,0,#kopikenangan  #kopimantan  #kopkenindonesiano ,9,https://www.tiktok.com/@srikandi.pkh/video/7511292024239279366,2025-06-02,10,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,361
9353,113,15,1701,0,502100,33,"Punya uang 8K, bisa beli Americano Kopi Kenangan! #kopikenangan #americano #TTPetualangPro ",14,https://www.tiktok.com/@tataalvaro_/video/7401860556010818821,2024-08-11,12,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,374
204,3,0,20,0,4421,8,.#CapCut #kopikenangan #kopipahitku☕👌😘 #tentangkopi #kopidanrokok #storywa #quoteskopi ,14,https://www.tiktok.com/@bang_f3bryyy/video/7315052711978847494,2023-12-21,14,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,47
6912,20,8,141,0,23600,41,Gajiann tetep hematt nihh🤭📍📍klik beli ditag lokasi buat dapetin promonya yaa #kopikenangan #kopikenanganmantan #fyp #fyppppppppppppppppppppppp #viralvideo #promotiktok ,15,https://www.tiktok.com/@raniiies/video/7510075273354792199,2025-05-30,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,310
18900,3,3,43,0,6615,12,#kopikenangan #kopi #kopihitam #fyp ,17,https://www.tiktok.com/@kakfitaaa/video/7510273103063272760,2025-05-30,16,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,181
610,832,77,12900,0,1300000,630,Promo Kopken cuman 1k aja🤩 #kopikenangan #kopken #kopi #promohariini #diskon #hematbanyak #hariini #depok #jabodetabek ,10,https://www.tiktok.com/@ohtibbiee/video/7509370953705524486,2025-05-28,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,286
50,2,0,11,0,1372,1,klikkk lokasi biar lebih murcee🤭 #kopikenangan #banjarmasin ,24,https://www.tiktok.com/@vinaaanyaaa/video/7509818684140014853,2025-05-29,10,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,397
1154,53,11,976,0,163400,53,#kopikenangan #diskonkopikenangan #voucherkopikenangan #fyp ,11,https://www.tiktok.com/@rrirry1/video/7509419163094502664,2025-05-28,9,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,332
1303,0,0,12,0,4844,0,"Promo Kopi Kenangan Promo Tiktok gak ada habisnya. Kopi Kenangan gak mau kalah, pengen ngasih promo juga untuk warga tiktok. dimanapun mamu berada, kamu bisa nikmati promo tiktok koi kenangan dengan klik tag lokasi di kiri bawah, nanti akan di arahkan tiktok langsung ke outlet terdekat dari kamu #padang #wargapadang #tiktokgo #promotiktokcheck #tassyajajan #kopikenanganvoucher #kopikenanganterdekat #promotiktok #promokopikenangantiktok #promokopikenangan #kopikenanganpromo #kopikenangan #khatibsulaimanpadang ",24,https://www.tiktok.com/@tassya_jajan/video/7508339730451401992,2025-05-25,11,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,373
6192,8,4,33,0,7785,5,bisa semua outlet kopi kenangan  #kopikenangan #kopi #promotiktok #vochertiktok ,12,https://www.tiktok.com/@dhinyshishukhashi/video/7508954188349476114,2025-05-27,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84
1385,6,2,19,0,4055,19,Membalas @ulfa afida  Asli beb wajib coba‼️ Buruan tukarkan voucher : 1. Klik Tag Lokasi 2. pilih menunya 3. Bayar dan dapatkan kode QR 4. Tukarkan ke cabang terdekat ya.  #promokopikenangan#kopikenanganparagonmallsemarang#ngopisantuy#fypシ゚  ,11,https://www.tiktok.com/@mama_leosky/video/7501336173923634450,2025-05-06,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,236
1100000,0,0,47,0,990,0,Kopi kenangan favorit bgt,13,https://www.tiktok.com/@laguindiaenak/video/7516484339190762757,2025-06-16,9,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,216
480,0,2,46,0,535,1,#CapCut #pyinoolwin #coffeelover #gumkinocafe ,18,https://www.tiktok.com/@toetoewin7/video/7514324755852332306,2025-06-10,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,379
7898,165,31,1547,0,28600,1150,#cafesurabaya #surabaya #placetogo #tempatnongkrong #surabayatiktok #fyp #surabayaviral #surabayahitz #surabayapusat #surabaya24jam #kopikenangan ,15,https://www.tiktok.com/@tiandeh__/video/7516413307004194104,2025-06-16,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,377
417,126,68,804,0,20300,120,September 2021 lalu Kopi Kenangan meluncurkan tumbler BTS x Built New York Project. Awal keluar harganya Rp 699k per tumbler. Mulai Mei 2025 ini ada Parade Merchandise dengan penawaran spesial 🤗 Beli 1: Diskon 50% Beli 3: Diskon 75% Normal Price: Rp 669k-Rp 699k Wah jadi lebih terjangkau ya! Yuk kunjungi outlet Kopi Kenangan terdekat& lengkapi koleksi Tumbler BTS x Built NY ,40,https://www.tiktok.com/@alma.diary/video/7516086586300304647,2025-06-15,8,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22
7484,5,20,64,0,6130,6,Dibutuhkan segera..  #kopi #kopibubuk #kopikenangan #loker2025 #lokerterbaru #lokerindonesia #foryou #zxycba #foryoupage ,12,https://www.tiktok.com/@bumnswastaa/video/7515659628198366471,2025-06-14,4,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,56
